fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs
165.8888889,371.1111111,0.405444444,29.94444444,87.77777778,0.241277778,135.9444444,283.3333333,0.456222222,0.438333333,78.33333333,108.2222222,61.33333333,126.2222222,187.5555556,97.61111111,41,22.88888889,65.61111111,100.2222222,440.0555556,TRUE
187,402.7647059,0.458117647,21.29411765,57.88235294,0.187470588,165.7058824,344.8823529,0.475058824,0.478941176,100.4705882,133.4117647,68,136.4705882,204.4705882,104.8823529,36,21.23529412,74.64705882,116.1764706,495.7647059,TRUE
190.6875,402.375,0.4705,35,88.0625,0.24925,155.6875,314.3125,0.531,0.508125,99.1875,127.625,52,149.6875,201.6875,129.5,38.75,24.9375,72.8125,105.3125,515.5625,TRUE
199.4375,419.375,0.460375,27.6875,74.1875,0.200625,171.75,345.1875,0.4795625,0.4835625,93.75,129.0625,69.125,143.375,212.5,123.125,49.8125,22,77.0625,122.625,520.3125,TRUE
183.7333333,417,0.432066667,26.53333333,68.86666667,0.263266667,157.2,348.1333333,0.443666667,0.464066667,100.4666667,132.1333333,69.66666667,149.1333333,218.8,111.4666667,42,23.26666667,72.66666667,112.9333333,494.4666667,TRUE
230.5,524.4285714,0.434857143,27.57142857,85.71428571,0.245142857,202.9285714,438.7142857,0.458142857,0.465142857,115.8571429,157.8571429,108.1428571,173.7857143,281.9285714,138.6428571,41.35714286,24.85714286,93.42857143,129.3571429,604.4285714,FALSE
182.2352941,380.0588235,0.420764706,24.29411765,68.23529412,0.181941176,157.9411765,311.8235294,0.425823529,0.444941176,100,135.5882353,61.17647059,141.2941176,202.4705882,108,38.82352941,34.41176471,78.35294118,121.3529412,488.7647059,TRUE
191.25,414.5625,0.47375,30.875,87.25,0.21375,160.375,327.3125,0.4904375,0.5013125,89.9375,121.3125,59.875,137.75,197.625,117,44.0625,26.25,80.375,134.4375,503.3125,FALSE
178.7222222,381.8333333,0.469777778,30.33333333,89,0.291944444,148.3888889,292.8333333,0.498444444,0.514055556,93.72222222,133.0555556,61.16666667,131.7222222,192.8888889,112.0555556,36.05555556,21.72222222,81.11111111,100.2222222,481.5,FALSE
185.8235294,387,0.456117647,38,103.3529412,0.251647059,147.8235294,283.6470588,0.483411765,0.5,89.82352941,119.9411765,51.76470588,143.5294118,195.2941176,121.1764706,42.41176471,30.23529412,75.29411765,100.8235294,499.4705882,TRUE
198.8666667,416.5333333,0.4348,24.93333333,65.66666667,0.162066667,173.9333333,350.8666667,0.445466667,0.454,119.7333333,159.3333333,70.06666667,152.6666667,222.7333333,125.1333333,46.86666667,24.2,87.46666667,129.2666667,542.4,TRUE
191.25,430.5,0.4304375,20.6875,65.6875,0.1615625,170.5625,364.8125,0.447875,0.45075,92.25,129.9375,66.5,129.75,196.25,112.8125,49.1875,27.1875,79.5,134.5,495.4375,FALSE
205.25,443,0.4274375,32.8125,93.25,0.276625,172.4375,349.75,0.4618125,0.4535,95.1875,129.5,70.375,144.75,215.125,129.875,46.875,35.1875,75.1875,120.8125,538.5,TRUE
209.6,449.2,0.4486,29.06666667,78.8,0.2722,180.5333333,370.4,0.4766,0.482533333,104.6,142.2,72.8,151.4666667,224.2666667,118.6,44.13333333,19.86666667,83.86666667,133.3333333,552.8666667,FALSE
215.8571429,470.4285714,0.456357143,35.28571429,96.35714286,0.297357143,180.5714286,374.0714286,0.502071429,0.493642857,114.8571429,161.3571429,75.92857143,156.2142857,232.1428571,124.0714286,48.14285714,25.64285714,95.85714286,132.7142857,581.8571429,FALSE
155.1111111,345.5,0.417833333,17.66666667,56.44444444,0.181166667,137.4444444,289.0555556,0.441944444,0.437722222,101.3333333,130.8333333,49.05555556,116.1111111,165.1666667,98.88888889,33.83333333,22.33333333,74.11111111,115.2222222,429.2222222,FALSE
195.9333333,449.2,0.402866667,27.6,86.46666667,0.2044,168.3333333,362.7333333,0.424,0.432133333,116.6666667,153.6666667,80.86666667,171.2666667,252.1333333,125.6,36.26666667,36.53333333,83.33333333,122.9333333,536.1333333,FALSE
186.5625,399.625,0.384125,33.25,90.375,0.2086875,153.3125,309.25,0.3996875,0.4185,97,132.125,58.0625,154.5625,212.625,128.4375,36.9375,24.1875,79.375,131.375,503.375,TRUE
230.6666667,459.9333333,0.422666667,34.86666667,94.13333333,0.1836,195.8,365.8,0.4542,0.462333333,109.8666667,164.3333333,76.6,163.8,240.4,152.0666667,44.8,32.53333333,84.46666667,115.0666667,606.0666667,TRUE
155.2105263,346.1578947,0.377263158,18.68421053,49.26315789,0.205631579,136.5263158,296.8947368,0.406526316,0.396578947,82.47368421,111.8421053,58.15789474,117.3684211,175.5263158,82.42105263,33.84210526,30.31578947,68.42105263,96.57894737,411.5789474,FALSE
223.7333333,464.4666667,0.481733333,38.93333333,105.6,0.272066667,184.8,358.8666667,0.5064,0.5134,118.4666667,156.8,68.46666667,160.2,228.6666667,146.5333333,45.8,20.8,76.33333333,122.6,604.8666667,TRUE
201.0625,445.875,0.4484375,28.875,79.125,0.2891875,172.1875,366.75,0.4575625,0.480125,97.1875,139.375,84.5,152.6875,237.1875,115.375,41.75,29.1875,73.5625,126.5,528.1875,TRUE
201.6666667,430.8666667,0.427,23.93333333,69.13333333,0.269,177.7333333,361.7333333,0.433533333,0.4514,109.8,154.4666667,71.53333333,155,226.5333333,121.6,43.33333333,30.46666667,93.2,136,537.0666667,FALSE
202.25,417.9375,0.4130625,27.125,72.375,0.218625,175.125,345.5625,0.437375,0.437125,114.75,155.4375,64.3125,166.3125,230.625,119.9375,41,28.5,75.625,116.9375,546.375,TRUE
236.4285714,481.5,0.432285714,35.07142857,93.21428571,0.2415,201.3571429,388.2857143,0.456428571,0.459857143,138.8571429,183.1428571,76.28571429,166.9285714,243.2142857,151.0714286,65.5,28,90.21428571,147.6428571,646.7857143,TRUE
216.2,422.6,0.4814,20.06666667,53.4,0.274866667,196.1333333,369.2,0.501866667,0.507066667,129.2666667,165.5333333,58.26666667,160.8,219.0666667,150.4,50.53333333,26.13333333,83,136.3333333,581.7333333,TRUE
198.5,431.1875,0.452125,27.0625,79,0.190625,171.4375,352.1875,0.4666875,0.4743125,91.0625,125.8125,65.25,138.6875,203.9375,109.3125,40.5,25.25,79.375,121.8125,515.125,FALSE
165.8333333,370.2777778,0.436888889,31.44444444,88.61111111,0.180722222,134.3888889,281.6666667,0.463444444,0.465888889,84.61111111,111.7777778,65.66666667,119.3333333,185,89.38888889,42.83333333,17.72222222,65.72222222,95.22222222,447.7222222,TRUE
175.7222222,385.6666667,0.412722222,29.94444444,80.72222222,0.141777778,145.7777778,304.9444444,0.424722222,0.432666667,90.55555556,126.8888889,58.33333333,134.8333333,193.1666667,99.55555556,36.27777778,22.55555556,69.55555556,113.3888889,471.9444444,FALSE
148,315.1428571,0.394904762,27.80952381,72.38095238,0.215142857,120.1904762,242.7619048,0.424714286,0.426333333,77.66666667,100.9047619,47,107.4285714,154.4285714,90.80952381,27.71428571,13.19047619,56.95238095,86.42857143,401.4761905,FALSE
219.5333333,459.4666667,0.447533333,36.26666667,89.93333333,0.308933333,183.2666667,369.5333333,0.460666667,0.474,99.66666667,133.6,83.13333333,160.7333333,243.8666667,135.5333333,49.66666667,23,75.6,120.4666667,575,TRUE
184.0666667,399.8666667,0.4518,39.73333333,105.4666667,0.201733333,144.3333333,294.4,0.4808,0.4824,90.33333333,118.3333333,57.8,137,194.8,121.2,44.93333333,22.66666667,65.66666667,112.3333333,498.2,TRUE
208.2666667,495.4,0.428,49,135.9333333,0.252,159.2666667,359.4666667,0.446333333,0.460866667,95.06666667,131.6666667,93.86666667,158.6,252.4666667,127.5333333,42.8,22.8,82.66666667,122.4,560.6,FALSE
176.5294118,391.5882353,0.402705882,23.35294118,67.52941176,0.173470588,153.1764706,324.0588235,0.459647059,0.427764706,94.94117647,127.8235294,62.17647059,146.2941176,208.4705882,108.8823529,30.64705882,35.11764706,71.76470588,110.7058824,471.3529412,FALSE
200.7142857,437.2857143,0.467428571,38.92857143,96.42857143,0.208214286,161.7857143,340.8571429,0.478357143,0.500571429,118.3571429,157.5714286,63.14285714,174.2857143,237.4285714,115,36.14285714,25.14285714,83.07142857,139.5,558.7142857,TRUE
179.7647059,394.1176471,0.464882353,26.29411765,70.52941176,0.259647059,153.4705882,323.5882353,0.482705882,0.494235294,104.4117647,137.6470588,69,134.4117647,203.4117647,111.1176471,41.52941176,27.64705882,76.41176471,107.9411765,490.2352941,FALSE
171,368.7777778,0.415333333,35.38888889,97.83333333,0.252333333,135.6111111,270.9444444,0.447388889,0.467388889,89.5,117,51.05555556,136.3888889,187.4444444,110.1111111,35.83333333,26.44444444,66.88888889,97.38888889,466.8888889,TRUE
212.7857143,443.2142857,0.469714286,25.92857143,69.5,0.246857143,186.8571429,373.7142857,0.484928571,0.492571429,130.2142857,172.5714286,72.14285714,161.5714286,233.7142857,136.9285714,41.35714286,23.07142857,92.78571429,145.0714286,581.7142857,TRUE
223.2857143,472.7142857,0.443285714,36.35714286,98.14285714,0.211214286,186.9285714,374.5714286,0.4735,0.475071429,99.42857143,141.7142857,69.92857143,156.4285714,226.3571429,119.4285714,50.21428571,29.35714286,92.78571429,143.4285714,582.3571429,FALSE
229.7142857,479,0.454071429,34.07142857,97.07142857,0.215642857,195.6428571,381.9285714,0.481214286,0.480714286,109.2142857,146.3571429,71.07142857,164.5,235.5714286,148.5714286,51.57142857,36.85714286,80.85714286,121.5714286,602.7142857,TRUE
131.9090909,288.5454545,0.4225,25.09090909,66.27272727,0.2285,106.8181818,222.2727273,0.436681818,0.465409091,70.59090909,99.40909091,45.40909091,113.4090909,158.8181818,79.63636364,26.09090909,19.95454545,60.86363636,98.09090909,359.5,TRUE
178.4705882,381.7647059,0.425941176,21,62.11764706,0.189882353,157.4705882,319.6470588,0.451647059,0.452,83.05882353,112.5882353,57.23529412,127.2941176,184.5294118,103.2352941,34.23529412,18.05882353,73,114.2941176,461,FALSE
174.9411765,381.2352941,0.425764706,16.41176471,50.41176471,0.237,158.5294118,330.8235294,0.445941176,0.444235294,105.7058824,136.1176471,57.94117647,133.5882353,191.5294118,109.8235294,38.23529412,28.29411765,81.11764706,117.2941176,472,FALSE
160.0555556,375,0.414388889,13.88888889,41.44444444,0.226277778,146.1666667,333.5555556,0.429944444,0.440111111,92.88888889,124.6666667,75,139.0555556,214.0555556,97.33333333,34.83333333,31.72222222,72.72222222,104.4444444,426.8888889,FALSE
176.6470588,375.4117647,0.459764706,28.52941176,75.58823529,0.224529412,148.1176471,299.8235294,0.473823529,0.495941176,87.05882353,114.9411765,48.76470588,144.0588235,192.8235294,107.1764706,37.94117647,22.17647059,72.35294118,109.6470588,468.8823529,TRUE
200.1875,415,0.456375,38.875,102.8125,0.251625,161.3125,312.1875,0.47825,0.4955,96.4375,139.5,60.375,150.0625,210.4375,130,41.4375,25.375,71,106.8125,535.6875,TRUE
116.5,267.4166667,0.439625,20.5,59.91666667,0.229416667,96,207.5,0.4485,0.474208333,69.25,94.29166667,42.95833333,90.04166667,133,67.875,26.79166667,17.5,56.70833333,74.04166667,322.75,FALSE
185.8235294,392.5294118,0.487470588,19.23529412,57.88235294,0.183117647,166.5882353,334.6470588,0.504411765,0.503941176,112.1764706,145.4117647,59.35294118,147.1176471,206.4705882,117.7058824,36.64705882,19.47058824,68.94117647,104.4705882,503.0588235,TRUE
204.2666667,445.8666667,0.452733333,32,90.53333333,0.247866667,172.2666667,355.3333333,0.476733333,0.483466667,102.4666667,154.7333333,77.33333333,171.8,249.1333333,117.3333333,39.6,27.8,88.66666667,123.9333333,543,TRUE
185.6875,405.875,0.443375,28.875,74.625,0.3256875,156.8125,331.25,0.456125,0.47175,109.9375,150.4375,69.625,146.5625,216.1875,114.3125,40.1875,27.25,87,133.1875,510.1875,TRUE
209.8666667,440.1333333,0.4632,34.53333333,88,0.225333333,175.3333333,352.1333333,0.4742,0.5006,110.8666667,150.7333333,62.46666667,172.4,234.8666667,136.2666667,43,35.73333333,77.6,121.3333333,565.1333333,TRUE
236.4615385,492.3846154,0.466692308,44.69230769,122.7692308,0.334461538,191.7692308,369.6153846,0.502076923,0.507307692,141.7692308,186.4615385,73.38461538,188.3846154,261.7692308,153.7692308,67.84615385,30.23076923,108.3076923,151.3076923,659.3846154,TRUE
162.3157895,347.2631579,0.457631579,21.78947368,61.47368421,0.155210526,140.5263158,285.7894737,0.480157895,0.476473684,74.31578947,102.7894737,56.36842105,116.4736842,172.8421053,101.4210526,39.21052632,25.94736842,77.47368421,104.5789474,420.7368421,FALSE
223.5,458.3571429,0.460785714,26.92857143,72.35714286,0.237214286,196.5714286,386,0.49,0.490214286,126.3571429,164.4285714,70.92857143,169.5,240.4285714,152.7857143,47.64285714,29.85714286,83.71428571,146.1428571,600.2857143,TRUE
154,360.1666667,0.441722222,20.66666667,62.72222222,0.221777778,133.3333333,297.4444444,0.426666667,0.476444444,80.33333333,111,53.16666667,120.5555556,173.7222222,94.77777778,40.44444444,18.5,71.11111111,102.8888889,409,FALSE
152.4761905,315.1428571,0.429238095,23.47619048,57.71428571,0.290571429,129,257.4285714,0.440285714,0.472428571,71.95238095,98.85714286,44.28571429,110.8095238,155.0952381,86.42857143,28.19047619,24.0952381,61.38095238,94.33333333,400.3809524,FALSE
165.4117647,371,0.378647059,38.76470588,107.8823529,0.188,126.6470588,263.1176471,0.400764706,0.416117647,87.70588235,115,60.05882353,138.2352941,198.2941176,91.58823529,41.23529412,25.11764706,69.29411765,93.58823529,457.2941176,TRUE
170.3333333,387.0555556,0.446611111,25.94444444,73.94444444,0.187666667,144.3888889,313.1111111,0.470055556,0.472333333,91.61111111,122.1666667,60.83333333,121.5555556,182.3888889,99.55555556,45,17.5,71.88888889,106.3888889,458.2222222,FALSE
166,352.3333333,0.419166667,32.83333333,76.77777778,0.353,133.1666667,275.5555556,0.411166667,0.4645,85.61111111,110.2222222,50.55555556,127.6666667,178.2222222,112.2777778,33.16666667,19.38888889,64,94.55555556,450.4444444,TRUE
218.4666667,461.5333333,0.440466667,34.86666667,93.53333333,0.195133333,183.6,368,0.477866667,0.4676,92.06666667,123.2,82.33333333,164.0666667,246.4,142.8,47.73333333,22.13333333,71.66666667,107.8,563.8666667,TRUE
208,459.3846154,0.444153846,37.15384615,98.76923077,0.254538462,170.8461538,360.6153846,0.464692308,0.480615385,98.61538462,136.3846154,69.92307692,166.0769231,236,131.8461538,50.38461538,24.23076923,86.07692308,144.7692308,551.7692308,FALSE
104.1851852,238.962963,0.40962963,15.92592593,48.74074074,0.225851852,88.25925926,190.2222222,0.439444444,0.433962963,50.92592593,71.03703704,38.51851852,83.77777778,122.2962963,61.59259259,24.22222222,13,46.48148148,66.59259259,275.2222222,FALSE
127.5652174,290.7391304,0.435782609,27.65217391,74.39130435,0.238130435,99.91304348,216.3478261,0.445,0.482695652,65.91304348,86.60869565,43.2173913,106.6086957,149.826087,82.13043478,21.86956522,21.17391304,56.39130435,77.56521739,348.6956522,FALSE
176.6875,380.9375,0.445125,36.375,93.6875,0.2321875,140.3125,287.25,0.451125,0.4860625,92.9375,124.6875,53.625,143.25,196.875,97.125,39.5,17.6875,61.4375,103.25,482.6875,TRUE
187.3125,410.4375,0.406375,30.0625,85.1875,0.2160625,157.25,325.25,0.430375,0.4373125,106,136.25,67.875,141.1875,209.0625,113.875,38.1875,22.4375,84.5625,111.6875,510.6875,FALSE
168.7222222,360.2222222,0.425111111,37.27777778,102.1666667,0.3055,131.4444444,258.0555556,0.453555556,0.488944444,83.5,110.6666667,51.5,142.5,194,111.8333333,38.05555556,19.27777778,72.88888889,89.44444444,458.2222222,TRUE
150.0526316,329.1578947,0.444842105,22.63157895,59.47368421,0.253105263,127.4210526,269.6842105,0.462842105,0.47,88.78947368,122.9473684,54.15789474,125.7894737,179.9473684,92.10526316,30.78947368,20.73684211,67.15789474,104.0526316,411.5263158,FALSE
199.2666667,446.4,0.435533333,31.6,89.26666667,0.301066667,167.6666667,357.1333333,0.451333333,0.468533333,101.1333333,138.2666667,72.8,149.4666667,222.2666667,110.8,48.86666667,29.4,83.73333333,130.9333333,531.2666667,TRUE
177.5294118,390.7058824,0.432823529,32.41176471,88.23529412,0.231470588,145.1176471,302.4705882,0.453647059,0.471117647,94.88235294,137.0588235,64.23529412,142,206.2352941,108.5294118,43.52941176,33.82352941,69.47058824,106.9411765,482.3529412,TRUE
148.5263158,328.1578947,0.370894737,35.68421053,98.15789474,0.193578947,112.8421053,230,0.399368421,0.412263158,76.52631579,106.4210526,50.36842105,126.4210526,176.7894737,91.31578947,34.21052632,23.10526316,65.84210526,101,409.2631579,TRUE
174.5294118,370.7647059,0.428411765,19.05882353,54.11764706,0.165470588,155.4705882,316.6470588,0.458294118,0.446588235,91.76470588,123.7647059,56.17647059,133.1176471,189.2941176,94.70588235,37.17647059,20.47058824,72.88235294,111.2941176,459.8823529,FALSE
225.9230769,495.0769231,0.481384615,28.53846154,84.07692308,0.212923077,197.3846154,411,0.492230769,0.514307692,125.9230769,167.6923077,73.61538462,177.0769231,250.6923077,144.1538462,47.53846154,42.84615385,92.92307692,139.8461538,606.3076923,TRUE
130.173913,308.3043478,0.378565217,21.04347826,59.60869565,0.188913043,109.1304348,248.6956522,0.39273913,0.405391304,65.30434783,88.30434783,61.30434783,103.3043478,164.6086957,75.04347826,29.43478261,20.91304348,53.43478261,81.08695652,346.6956522,FALSE
221.6923077,479,0.446,36.15384615,99.53846154,0.317846154,185.5384615,379.4615385,0.441230769,0.491538462,121.9230769,163,74.84615385,193.5384615,268.3846154,139.1538462,48.38461538,29.07692308,109.3846154,156.3846154,601.4615385,TRUE
167,382.1764706,0.426352941,33.35294118,97.76470588,0.193294118,133.6470588,284.4117647,0.434176471,0.463588235,86.70588235,116.1764706,63,130.6470588,193.6470588,99.35294118,40.82352941,21.35294118,70.70588235,96.64705882,454.0588235,TRUE
187.6875,428.125,0.444875,27.0625,84.75,0.212375,160.625,343.375,0.4635,0.4681875,111,153.125,79.1875,147.1875,226.375,105.9375,42.6875,24.625,86.4375,108.3125,513.4375,FALSE
136.6521739,291.5217391,0.447043478,22.91304348,62.08695652,0.246130435,113.7391304,229.4347826,0.468956522,0.473347826,70.34782609,92.39130435,39.82608696,103.3043478,143.1304348,89.86956522,28.86956522,14,50.30434783,75.08695652,366.5652174,TRUE
157.8947368,340.2631579,0.453,26.36842105,73.73684211,0.236789474,131.5263158,266.5263158,0.472894737,0.492684211,84.89473684,119,55.68421053,131.2631579,186.9473684,90,33.68421053,22.89473684,68.89473684,101.4736842,427.0526316,TRUE
187.5,413.1875,0.409,25.875,66.125,0.224125,161.625,347.0625,0.4081875,0.4351875,93.375,129.1875,68.75,144.1875,212.9375,112.4375,36.75,22.625,79.875,121.625,494.25,FALSE
141.35,319.55,0.42505,18.9,59,0.1497,122.45,260.55,0.4368,0.4409,69.3,96.45,55.05,106.45,161.5,83.05,32.3,21.55,59.1,88.2,370.9,FALSE
187.1875,400.9375,0.44275,34.9375,98.9375,0.2713125,152.25,302,0.4719375,0.4781875,107.8125,143.4375,63.125,141.9375,205.0625,120.6875,56.5,24.25,75.0625,112.6875,517.125,TRUE
137.952381,315.8095238,0.423142857,28.04761905,77.33333333,0.182619048,109.9047619,238.4761905,0.443,0.455714286,68.85714286,95.61904762,54.04761905,107.3333333,161.3809524,81.61904762,34.38095238,24.61904762,61.04761905,89.66666667,372.8095238,FALSE
208.7333333,414.4666667,0.4514,22.26666667,60.13333333,0.217533333,186.4666667,354.3333333,0.4744,0.4732,123.8666667,161.0666667,59.26666667,160.6666667,219.9333333,146.6,49.86666667,27.86666667,81.2,132.0666667,563.6,TRUE
176.1875,403.3125,0.421875,27.8125,79.625,0.306875,148.375,323.6875,0.43425,0.4586875,76.875,108.375,63.9375,134.6875,198.625,116.375,41.0625,29,76.6875,109.6875,457.0625,FALSE
213.8666667,445.2,0.434333333,22.06666667,66.73333333,0.222266667,191.8,378.4666667,0.466666667,0.4624,93.33333333,131.9333333,67.33333333,161.3333333,228.6666667,128.0666667,47.46666667,26.8,83.93333333,121,543.1333333,TRUE
180.4375,397,0.4415,21.0625,63.5,0.2195,159.375,333.5,0.4875625,0.4645625,109.3125,144.625,69.125,151.0625,220.1875,98.0625,40.8125,30.6875,72.375,104.4375,491.25,TRUE
167.3333333,385.2222222,0.442722222,23.05555556,69.38888889,0.199555556,144.2777778,315.8333333,0.460166667,0.468111111,79.16666667,109.1111111,66.44444444,113.5555556,180,100.8888889,54.83333333,20.33333333,70.88888889,122.3888889,436.8888889,FALSE
164.8888889,352.4444444,0.415777778,19.22222222,50.22222222,0.256333333,145.6666667,302.2222222,0.423111111,0.441333333,91.16666667,121.4444444,54.72222222,130.0555556,184.7777778,107.8333333,38.38888889,17.33333333,66.33333333,97.61111111,440.1666667,TRUE
180.2352941,400.0588235,0.477705882,18.29411765,56.58823529,0.159352941,161.9411765,343.4705882,0.502764706,0.500117647,87.76470588,118.1764706,73.11764706,143.4117647,216.5294118,114.8235294,40.94117647,20.76470588,64.17647059,99.47058824,466.5294118,TRUE
176.0625,387.9375,0.4416875,18.625,50.0625,0.2336875,157.4375,337.875,0.460375,0.475875,103.3125,136.6875,59.6875,145.6875,205.375,118.375,50.875,26.1875,85.0625,121.1875,474.0625,TRUE
160.1111111,375.2222222,0.391388889,23.44444444,65.72222222,0.219,136.6666667,309.5,0.404777778,0.412333333,72.66666667,96.55555556,56,126.6666667,182.6666667,85.27777778,35.88888889,25.88888889,61.66666667,91.27777778,416.3333333,FALSE
167.3125,400.75,0.4035,18,55.8125,0.207125,149.3125,344.9375,0.4153125,0.4235,103.625,134.1875,65,134.8125,199.8125,96.6875,41.5,24.5625,75.875,121.0625,456.25,FALSE
178.875,398.3125,0.4575,18.3125,58.625,0.1341875,160.5625,339.6875,0.4763125,0.4735,106.5,143,65.25,146.125,211.375,99.8125,42.375,21.5,70.9375,112.8125,482.5625,FALSE
129.3181818,312.8636364,0.411318182,8.590909091,31.63636364,0.157772727,120.7272727,281.2272727,0.420681818,0.431545455,61.72727273,86.90909091,58.54545455,112.4090909,170.9545455,77.63636364,28.22727273,20.36363636,59.59090909,84.5,328.9545455,FALSE
210.4285714,465.2142857,0.457,40.92857143,119.2857143,0.242357143,169.5,345.9285714,0.493214286,0.505857143,116.7142857,151.4285714,70.5,167.8571429,238.3571429,128.5,49,21,89.5,118.0714286,578.5,TRUE
208.6428571,444.5,0.416142857,28.64285714,73.5,0.219785714,180,371,0.427,0.440857143,116.5,152.5714286,62.42857143,167.7142857,230.1428571,134.9285714,46.07142857,26.28571429,79.07142857,132.7857143,562.4285714,TRUE
195.3333333,446,0.429066667,35,97.86666667,0.210466667,160.3333333,348.1333333,0.446333333,0.466266667,98.66666667,136.4666667,69.33333333,151.7333333,221.0666667,102.2,41.66666667,30.4,83.13333333,121.8,524.3333333,FALSE
242,502.7692308,0.451461538,38.23076923,108.8461538,0.255846154,203.7692308,393.9230769,0.486846154,0.482615385,143.3076923,211,83,190.0769231,273.0769231,154.5384615,56.46153846,42.76923077,94.53846154,143,665.5384615,TRUE
158.3333333,351.5,0.435444444,30.44444444,85.77777778,0.198,127.8888889,265.7222222,0.464777778,0.474777778,85.5,115.6666667,57.11111111,134.3888889,191.5,97.66666667,36.94444444,23.83333333,65.11111111,110.1111111,432.6111111,TRUE
182.375,399.9375,0.409625,15.5625,43.9375,0.1995,166.8125,356,0.4225,0.4253125,103.9375,135.4375,64.6875,139.75,204.4375,103.0625,45.8125,22.3125,83.0625,119.6875,484.25,FALSE
197.3125,427.75,0.454125,18.9375,54.5625,0.162625,178.375,373.1875,0.4635625,0.474375,104.5625,140.8125,66.4375,151.8125,218.25,129.25,39.9375,26.6875,69.25,117.625,518.125,TRUE
169.7222222,384.8888889,0.393,17.22222222,52.05555556,0.202611111,152.5,332.8333333,0.398111111,0.413888889,97.22222222,130.6111111,74.66666667,118.7222222,193.3888889,93.61111111,43.16666667,17.44444444,62.27777778,106.5,453.8888889,TRUE
179,400.8125,0.4420625,23.875,71.1875,0.1853125,155.125,329.625,0.464,0.4639375,87.4375,113.25,61.125,152.125,213.25,111.6875,39.625,17.375,75.0625,121.6875,469.3125,TRUE
125.9545455,293.4090909,0.402727273,13.31818182,41.22727273,0.182363636,112.6363636,252.1818182,0.417090909,0.420772727,70.54545455,97.18181818,53.54545455,100.1363636,153.6818182,77,29.5,20.04545455,55.63636364,73.5,335.7727273,FALSE
128.9545455,291.3181818,0.438772727,11.04545455,36.81818182,0.124,117.9090909,254.5,0.460590909,0.453363636,78.81818182,106.9090909,51.13636364,104.2727273,155.4090909,78.59090909,33.13636364,22.27272727,58.77272727,85.36363636,347.7727273,FALSE
209.2,447.3333333,0.462466667,28.73333333,80.73333333,0.255,180.4666667,366.6,0.4848,0.498666667,97.26666667,129.8666667,66.06666667,163.4666667,229.5333333,141.6,50.4,28.6,79.6,117.6666667,544.4,TRUE
144.25,319.85,0.38615,16.2,52.35,0.18275,128.05,267.5,0.4079,0.4067,82,111.3,54.3,126.1,180.4,88.3,29.25,23.2,66.6,92.95,386.7,TRUE
173.9411765,393.1764706,0.400411765,16.64705882,47.41176471,0.175705882,157.2941176,345.7647059,0.390823529,0.424823529,84.70588235,123.2941176,64.35294118,135.5294118,199.8823529,108,35.05882353,24.70588235,72.29411765,106.4705882,449.2352941,FALSE
193.2,412.4666667,0.4306,20.13333333,57.53333333,0.266933333,173.0666667,354.9333333,0.4506,0.467866667,99.26666667,144.2666667,65.6,175.8666667,241.4666667,122.6,34.4,37.86666667,84.33333333,115.4,505.8,TRUE
190.75,403.625,0.430125,38.8125,98.0625,0.25325,151.9375,305.5625,0.4385625,0.469125,95.0625,131.8125,58.1875,139.0625,197.25,124.125,50.25,23.5,69.625,113.25,515.375,TRUE
123.5416667,283.875,0.399333333,15.5,45.25,0.193291667,108.0416667,238.625,0.411708333,0.420625,61.625,85.83333333,49.45833333,89.54166667,139,72.75,32.04166667,27.625,55.45833333,77.125,324.2083333,FALSE
213.7857143,436.6428571,0.466071429,17.78571429,47.85714286,0.2195,196,388.7857143,0.486642857,0.484428571,146,188.8571429,68.71428571,171.7857143,240.5,147.8571429,46.28571429,29.42857143,87.35714286,140.0714286,591.3571429,TRUE
187.875,410.4375,0.4314375,20.3125,56.125,0.2893125,167.5625,354.3125,0.439875,0.46275,99.125,134.0625,67.5625,144.5625,212.125,122.5,38.375,21.8125,84.625,113.0625,495.1875,FALSE
192.5,425.6875,0.436125,20,59,0.1603125,172.5,366.6875,0.4528125,0.458625,93.0625,134.75,70.0625,146.3125,216.375,118.75,43.0625,23.6875,69.4375,114.9375,498.0625,FALSE
109.9285714,268.5714286,0.373714286,14.07142857,46,0.185642857,95.85714286,222.5714286,0.387857143,0.392428571,74.28571429,101.5714286,48.28571429,107.0714286,155.3571429,55.85714286,24.71428571,18.57142857,50.42857143,70.5,308.2142857,TRUE
113.5,260.25,0.413625,17.0625,47.375,0.1955625,96.4375,212.875,0.422625,0.44225,46.5625,67.3125,42.5,91.125,133.625,67.0625,28.3125,15.9375,48.5625,74.5625,290.625,FALSE
98.29411765,218.7058824,0.415235294,15.76470588,43.23529412,0.286294118,82.52941176,175.4705882,0.423411765,0.441411765,60.82352941,81.41176471,28.23529412,87.82352941,116.0588235,65.29411765,26.05882353,14.52941176,44.70588235,64.76470588,273.1764706,FALSE
102.6,255.8,0.3808,11.8,40.8,0.202266667,90.8,215,0.396266667,0.401533333,56,79,38.2,92.93333333,131.1333333,67.8,29.06666667,11.26666667,48.66666667,74.13333333,273,FALSE
