,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs
49,110.175,250.11875,0.320653125,24.4625,70.396875,0.2203125,83.4625,186.275,0.268365625,0.27874375,50.13125,68.090625,32.503125,103.434375,138.3625,60.525000000000006,20.8375,19.659375,48.1,69.4375,357.828125,False
50,119.81176470588235,251.25294117647056,0.3314029411764705,26.41470588235294,75.82058823529412,0.2178852941176471,91.74117647058824,185.45882352941177,0.2906205882352941,0.2748294117647059,60.24705882352941,81.39411764705882,39.044117647058826,105.02941176470588,147.17058823529413,69.63529411764706,25.352941176470587,18.235294117647054,55.114705882352936,69.10000000000001,378.9264705882353,True
51,115.58823529411764,233.33529411764704,0.3006794117647059,23.08823529411765,65.79705882352941,0.2058147058823529,93.65882352941176,199.2294117647059,0.2840117647058824,0.2452588235294117,43.09411764705882,62.77941176470589,30.779411764705884,102.19117647058825,135.3735294117647,64.95294117647059,27.07058823529412,16.67058823529412,48.76764705882353,70.24411764705883,348.44117647058823,False
52,101.58888888888887,228.95555555555555,0.2938333333333333,29.502777777777776,86.15,0.2109277777777777,76.13333333333333,167.91666666666666,0.2741611111111111,0.2417888888888889,41.27222222222222,66.6,26.34444444444445,88.99444444444445,117.39722222222224,60.27777777777778,26.166666666666668,18.24722222222222,53.27777777777778,68.38611111111112,314.6972222222222,False
53,78.50869565217391,182.4434782608696,0.2758239130434782,20.293478260869566,58.53260869565217,0.1811695652173913,55.89565217391304,127.42608695652174,0.2633391304347826,0.2304217391304347,37.69130434782608,54.58478260869565,24.830434782608695,75.64347826086957,102.24782608695654,40.74782608695652,19.217391304347824,8.76304347826087,44.62826086956522,55.86521739130435,255.09782608695653,False
54,115.13125,280.025,0.29709375,36.4375,97.925,0.1879875,75.3375,170.03125,0.279284375,0.244925,55.2875,77.26875,34.121875,104.209375,141.365625,61.2375,24.0625,14.86875,54.2375,76.5875,383.43125,True
55,139.34,274.5466666666667,0.31653,26.863333333333337,75.3,0.2089433333333333,107.82666666666668,227.85333333333332,0.28841,0.2603133333333333,65.17333333333333,97.96666666666668,37.48666666666667,119.88333333333335,159.67666666666668,87.86,33.973333333333336,17.45,63.626666666666665,79.16666666666667,415.1766666666666,False
56,113.9235294117647,236.8823529411765,0.3286676470588235,22.50294117647059,60.06470588235294,0.2255205882352941,88.98823529411764,182.58235294117648,0.3054088235294118,0.2715647058823529,45.05294117647059,62.06764705882353,26.573529411764707,100.3294117647059,129.21176470588236,65.27058823529411,27.594117647058823,17.811764705882354,45.23529411764706,57.67352941176471,354.50294117647053,True
57,112.06875,253.91875,0.317803125,27.51875,74.4875,0.208284375,79.425,177.06875,0.29303125,0.255925,65.2625,89.90625,33.653125,109.621875,145.384375,55.35,27.63125,19.4375,47.109375,70.8875,373.890625,True
58,101.32941176470588,230.9764705882353,0.287814705882353,27.13823529411765,76.35588235294118,0.1764823529411765,73.61176470588236,158.9235294117647,0.2720117647058823,0.2370058823529411,46.42941176470588,69.73235294117647,32.008823529411764,97.17647058823528,131.44411764705885,49.45294117647059,25.38235294117647,17.326470588235296,50.55294117647059,66.82058823529412,334.30294117647054,False
59,103.94210526315788,224.64736842105265,0.3180947368421052,23.957894736842103,66.83684210526316,0.1891210526315789,76.38947368421053,163.38947368421054,0.2979263157894737,0.2595421052631579,44.963157894736845,64.60526315789474,23.663157894736845,87.00526315789475,112.4342105263158,65.1263157894737,25.905263157894737,10.926315789473684,44.13157894736842,61.836842105263166,320.57105263157894,False
60,94.145,204.88,0.2997074999999999,22.9575,67.2325,0.1920375,68.97,144.505,0.2861725,0.248205,44.35,67.1725,26.8975,88.22749999999999,116.685,54.66,22.96,12.9625,46.17,51.57000000000001,300.73,True
61,130.02666666666667,281.67333333333335,0.3277,39.79666666666667,110.99333333333334,0.2591766666666666,83.93333333333334,174.22666666666666,0.3141133333333333,0.2804999999999999,67.01333333333334,84.84333333333333,28.363333333333333,110.70333333333336,141.90666666666667,73.96000000000001,28.36,15.063333333333334,52.02333333333333,78.27,422.0566666666666,True
62,87.4,191.1952380952381,0.2926285714285714,24.566666666666663,72.32380952380952,0.2293690476190476,60.266666666666666,125.25238095238096,0.2922738095238095,0.2529428571428571,46.0,62.55476190476191,20.13095238095238,81.23333333333333,103.10476190476192,46.30952380952381,19.52857142857143,12.126190476190477,46.47619047619048,56.19761904761905,292.8119047619047,False
63,101.67777777777778,228.9,0.2794833333333333,21.85,64.21666666666667,0.2044722222222222,78.81111111111112,173.2,0.260375,0.2368444444444444,45.11111111111112,62.52777777777778,34.12777777777777,94.35833333333332,131.04444444444445,58.766666666666666,25.238888888888887,14.261111111111113,43.888888888888886,55.775000000000006,331.525,True
64,101.84210526315788,228.8052631578948,0.3107368421052631,26.45,74.93947368421053,0.1662473684210526,67.8736842105263,151.1315789473684,0.2881236842105263,0.2475105263157895,52.08421052631579,68.30263157894737,22.568421052631574,90.99736842105264,115.38684210526316,56.71052631578947,20.68421052631579,13.347368421052632,35.97894736842105,50.65263157894737,323.0210526315789,False
65,91.6952380952381,199.0619047619048,0.2986714285714286,31.08571428571429,81.12619047619049,0.2081880952380952,57.34285714285714,117.07142857142856,0.2860071428571428,0.2601333333333333,40.83809523809524,58.345238095238095,22.804761904761904,82.02857142857142,106.32142857142856,47.42380952380953,17.82857142857143,10.035714285714286,37.85714285714285,48.81428571428571,306.74523809523805,True
66,81.80416666666666,175.1208333333333,0.288475,22.875,64.10416666666667,0.190375,53.29166666666666,114.92916666666666,0.2739854166666667,0.2399208333333333,31.8375,42.59375,17.389583333333334,67.64791666666666,86.17916666666667,46.22916666666666,17.633333333333333,8.966666666666667,28.45,46.03333333333333,240.04166666666663,False
67,102.41052631578948,222.68421052631575,0.3621631578947368,29.810526315789478,80.97894736842105,0.1986184210526315,74.33684210526316,151.16842105263157,0.3303342105263158,0.2913473684210526,46.3,66.18947368421053,30.85263157894737,92.21842105263158,125.3842105263158,59.3,20.38421052631579,11.13157894736842,47.15526315789474,57.34736842105264,340.90526315789475,False
68,133.97333333333333,280.56666666666666,0.29688,26.716666666666665,80.90666666666667,0.1876866666666666,105.92,224.83333333333331,0.28169,0.24136,45.94666666666667,71.38666666666667,40.32666666666667,124.17333333333336,166.37,69.54666666666667,25.92,13.966666666666669,46.25333333333333,68.79666666666667,393.5433333333333,False
69,129.40588235294118,259.4823529411765,0.3606794117647058,37.85588235294117,97.85,0.1743147058823529,87.70588235294117,169.17058823529413,0.3418029411764706,0.2825470588235294,52.05882352941177,71.85000000000001,28.605882352941176,106.82058823529412,137.45000000000002,76.25294117647059,31.18235294117647,21.564705882352943,52.35,65.91470588235293,398.3588235294117,True
70,113.47222222222224,239.36666666666667,0.325275,42.54166666666666,119.1777777777778,0.2054222222222222,73.52222222222223,138.32222222222222,0.3031888888888889,0.2750666666666667,62.04444444444445,83.92777777777778,30.31666666666667,92.70833333333331,125.44722222222224,70.20555555555556,25.744444444444444,12.875,49.08611111111111,63.59166666666667,374.6972222222222,True
71,118.1125,244.325,0.3034875,27.796875,73.6875,0.200125,91.375,192.0125,0.278334375,0.24639375,58.775000000000006,76.065625,28.165625,103.471875,133.7125,69.30625,28.69375,17.271875,49.85,69.5125,383.053125,True
72,130.52666666666667,278.94,0.3051399999999999,36.50333333333333,96.87333333333332,0.2117366666666666,91.84,185.28666666666663,0.2914633333333333,0.2570933333333333,62.89333333333333,93.47666666666667,32.32666666666667,121.34666666666666,155.49000000000004,72.90666666666668,28.813333333333333,15.66,51.82,75.59333333333333,421.32,True
73,103.27222222222224,241.4777777777778,0.31045,28.39444444444444,81.35,0.1968333333333333,75.80000000000001,163.92777777777778,0.2879222222222222,0.2558666666666667,43.75555555555556,63.65277777777778,31.475,89.19722222222222,123.00833333333334,50.91111111111112,25.694444444444443,11.580555555555556,49.88611111111111,65.73055555555555,337.075,False
74,108.06470588235295,236.1529411764706,0.2891647058823529,27.352941176470587,77.60588235294118,0.1921941176470588,76.62352941176471,170.95294117647057,0.2742970588235294,0.2417882352941176,56.78235294117647,75.8970588235294,28.038235294117644,94.58823529411764,126.01176470588236,59.5529411764706,26.876470588235293,13.011764705882351,44.567647058823525,73.73529411764706,345.3205882352941,True
