Model,Accuracy,Sensitivity,Specificity,Precision,Recall,F1,Baccuracy
blackboost,0.92436974789916,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.923553719008264,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.922907488986784,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.930817610062893,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.932489451476793,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.902173913043478,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.89662447257384,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.884381338742394,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.917391304347826,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.895277207392197,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.929184549356223,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.886315789473684,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.915032679738562,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.923728813559322,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.900221729490022,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.904051172707889,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
blackboost,0.918103448275862,0.880229419703104,0.943548387096774,0.940688660537227,0.880229419703104,0.909455337690632,0.911888903399939
