Model,Accuracy,Sensitivity,Specificity,Precision,Recall,F1,Baccuracy
bayesglm,0.64468085106383,0.628174330816747,0.639844804318489,0.631642512077295,0.628174330816747,0.629903647625602,0.634009567567618
bayesglm,0.605095541401274,0.628174330816747,0.639844804318489,0.631642512077295,0.628174330816747,0.629903647625602,0.634009567567618
bayesglm,0.609958506224066,0.628174330816747,0.639844804318489,0.631642512077295,0.628174330816747,0.629903647625602,0.634009567567618
bayesglm,0.639130434782609,0.628174330816747,0.639844804318489,0.631642512077295,0.628174330816747,0.629903647625602,0.634009567567618
bayesglm,0.65410199556541,0.628174330816747,0.639844804318489,0.631642512077295,0.628174330816747,0.629903647625602,0.634009567567618
glm,0.635394456289979,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.650526315789474,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.642241379310345,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.624463519313305,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.611814345991561,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.661257606490872,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.612200435729848,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.609504132231405,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.687224669603524,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.628930817610063,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.610869565217391,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.637777777777778,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.638528138528139,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.65,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.632911392405063,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.63771186440678,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.640081799591002,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.660831509846827,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.596638655462185,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.62217659137577,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.648936170212766,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.605095541401274,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.609958506224066,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.634782608695652,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
glm,0.65410199556541,0.628174330816747,0.639001349527665,0.631098086536804,0.628174330816747,0.629632814515436,0.633587840172206
blackboost,0.636942675159236,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.615541922290389,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.647702407002188,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.62655601659751,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.5995670995671,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.6125,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.623949579831933,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.621900826446281,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.667400881057269,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.60167714884696,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.679324894514768,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.639130434782609,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.611814345991561,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.653144016227181,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.65,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.624229979466119,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.637339055793991,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.642105263157895,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.577342047930283,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.646186440677966,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.645232815964523,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.611940298507463,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.648706896551724,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.591111111111111,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
blackboost,0.612765957446809,0.642587508579272,0.61555330634278,0.62167994687915,0.642587508579272,0.631960850489369,0.629070407461026
